,Unnamed: 0,customerid,bank_name_clients,employment_status_clients,level_of_education_clients,No_of_prevloans,Total_amount_borrowed,Total_amount_due,Average_termdays,last_approveddate,last_creationdate,last_closeddate,last_firstduedate,last_firstrepaiddate,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,good_bad_flag,age,bank_account_type_Current,bank_account_type_Other,bank_account_type_Savings,loan_close_time,loan_approval_time,loan_firstPayment_time
4059,4059,8a858ffd5c8d343d015c96dcce096a33,GT Bank,6,4,1.0,10000.0,11500.0,15.0,2017-07-03 16:20:53,2017-07-03 15:19:44,2017-07-11 09:25:59,2017-07-18 00:00:00.000000,2017-07-11 09:15:50,301985292.0,2.0,2017-07-19 10:05:44.000000,2017-07-19 09:05:36.000000,10000.0,11500.0,15.0,Good,52.0,False,False,True,7.0,1.0191666666666668,7.0
4060,4060,8a858f975c4582c4015c4e9e717d6f6b,GT Bank,6,4,1.0,10000.0,11500.0,15.0,2017-07-06 00:36:28,2017-07-05 23:36:19,2017-07-21 05:03:19,2017-07-21 00:00:00.000000,2017-07-21 04:36:53,301989216.0,2.0,2017-07-21 12:39:32.000000,2017-07-21 11:39:24.000000,10000.0,11500.0,15.0,Good,49.0,False,False,True,15.0,1.0025,15.0
4061,4061,8a8588f853b1b2d40153bd9536925edb,GT Bank,5,4,8.0,145000.0,178475.0,37.5,2017-03-30 19:51:48,2017-03-30 18:51:42,2017-05-01 11:26:55,2017-05-02 00:00:00.000000,2017-05-01 11:11:45,301965099.0,9.0,2017-07-05 15:54:11.000000,2017-07-05 14:53:57.000000,30000.0,34500.0,30.0,Good,38.0,False,True,False,31.0,1.0016666666666667,31.0
4062,4062,8a858e0b5cfa2028015d099b789b229f,Diamond Bank,6,4,1.0,10000.0,11500.0,15.0,2017-07-03 22:59:58,2017-07-03 21:58:49,2017-07-11 11:44:49,2017-07-18 00:00:00.000000,2017-07-11 11:34:32,302002420.0,2.0,2017-07-29 16:29:59.000000,2017-07-29 15:29:50.000000,10000.0,11500.0,15.0,Good,31.0,False,False,True,7.0,1.0191666666666668,7.0
4063,4063,8a858e9b5a61655b015a61a53637255e,EcoBank,6,4,1.0,10000.0,11500.0,15.0,2017-05-17 13:00:38,2017-05-17 11:59:28,2017-06-13 20:09:01,2017-06-01 00:00:00.000000,2017-06-13 19:58:53,301966402.0,2.0,2017-07-06 12:58:03.000000,2017-07-06 11:57:56.000000,10000.0,11500.0,15.0,Bad,34.0,False,False,True,27.0,1.0194444444444444,27.0
4064,4064,8a858ee758b4c54a0158b7169a3f41cb,Stanbic IBTC,6,4,3.0,30000.0,39000.0,30.0,2017-06-01 03:05:28,2017-06-01 02:05:11,2017-06-30 18:09:44,2017-07-03 00:00:00.000000,2017-06-30 17:59:35,301958788.0,4.0,2017-07-01 11:01:59.000000,2017-07-01 10:01:53.000000,10000.0,13000.0,30.0,Good,57.0,False,False,True,29.0,1.0047222222222223,29.0
4065,4065,8a858fed5a3d7bb7015a3e2536153564,Zenith Bank,1,4,3.0,30000.0,37500.0,25.0,2017-06-05 17:17:41,2017-06-05 16:17:30,2017-06-30 09:35:03,2017-07-05 00:00:00.000000,2017-06-30 09:24:54,301962287.0,4.0,2017-07-03 22:28:18.000000,2017-07-03 21:28:13.000000,20000.0,24500.0,30.0,Good,36.0,False,False,True,24.0,1.0030555555555556,24.0
4066,4066,8a858f61560bc0e501561be28ee203dc,Skye Bank,1,4,9.0,153000.0,186175.0,35.0,2017-05-17 13:42:53,2017-05-17 12:42:47,2017-07-12 16:42:08,2017-06-16 00:00:00.000000,2017-06-13 10:25:10,301980218.0,10.0,2017-07-16 11:53:29.000000,2017-07-16 10:52:23.000000,40000.0,48000.0,60.0,Good,32.0,False,False,True,56.0,1.0016666666666667,26.0
4067,4067,8a858f0656b7820c0156bc540dc05869,GT Bank,3,0,9.0,185000.0,222800.0,33.333333333333336,2017-05-30 22:02:09,2017-05-30 21:02:03,2017-07-10 12:38:19,2017-07-03 00:00:00.000000,2017-07-10 12:28:10,301971695.0,10.0,2017-07-10 15:38:24.000000,2017-07-10 14:38:17.000000,20000.0,24500.0,30.0,Good,42.0,False,True,False,40.0,1.0016666666666667,40.0
4068,4068,8a858fa25ba50724015ba50ce44c062d,GT Bank,6,4,,,,,,,,,,,,,,,,,,43.0,False,False,True,,,
4069,4069,8a858edf5c69a538015c7a94c4014429,First Bank,1,4,,,,,,,,,,,,,,,,,,49.0,False,False,True,,,
4070,4070,8a858e0156b782a10156beec8fb25d41,GT Bank,3,0,9.0,220000.0,266450.0,43.333333333333336,2017-06-23 11:03:52,2017-06-23 10:02:43,2017-07-25 10:06:43,2017-07-24 00:00:00.000000,2017-07-25 09:50:14,301994954.0,10.0,2017-07-25 10:14:05.000000,2017-07-25 09:13:59.000000,40000.0,48000.0,60.0,Good,35.0,False,True,False,32.0,1.0191666666666668,31.0
4071,4071,8a858f5e5566567d01556f39a8da6f7a,EcoBank,1,4,13.0,250000.0,290462.5,28.846153846153847,2017-06-02 06:21:10,2017-06-02 05:20:54,2017-07-03 16:36:40,2017-07-03 00:00:00.000000,2017-07-03 16:26:32,301961522.0,14.0,2017-07-03 16:59:54.000000,2017-07-03 15:59:47.000000,30000.0,33000.0,30.0,Bad,31.0,False,False,True,31.0,1.0044444444444445,31.0
4072,4072,8a858fd55c45ba15015c4f06ea176506,Access Bank,1,4,2.0,20000.0,26000.0,30.0,2017-06-27 18:54:06,2017-06-27 17:54:00,2017-07-22 23:01:20,2017-07-27 00:00:00.000000,2017-07-22 22:51:11,301991520.0,3.0,2017-07-23 07:25:02.000000,2017-07-23 06:24:55.000000,10000.0,11500.0,15.0,Good,49.0,False,False,True,25.0,1.0016666666666667,25.0
4073,4073,8a858e125a48129b015a4af97ed06160,First Bank,1,4,7.0,105000.0,121575.0,21.428571428571427,2017-06-02 17:13:16,2017-06-02 16:13:07,2017-07-03 14:20:33,2017-07-03 00:00:00.000000,2017-07-03 14:10:25,301961159.0,8.0,2017-07-03 14:28:46.000000,2017-07-03 13:28:40.000000,25000.0,28750.0,30.0,Good,43.0,False,False,True,30.0,1.0025,30.0
4074,4074,8a858e445cd56553015cdf10636203ff,UBA,1,4,1.0,10000.0,11500.0,15.0,2017-06-25 12:58:24,2017-06-25 11:57:16,2017-07-07 11:44:08,2017-07-10 00:00:00.000000,2017-07-07 11:33:59,301994263.0,2.0,2017-07-24 21:06:14.000000,2017-07-24 20:06:08.000000,10000.0,11500.0,15.0,Good,32.0,False,False,True,11.0,1.018888888888889,11.0
4075,4075,8a858e3e5922ba4301593831652558a5,First Bank,1,4,3.0,30000.0,39000.0,30.0,2017-05-24 17:19:36,2017-05-24 16:19:29,2017-06-26 19:54:49,2017-06-23 00:00:00.000000,2017-06-26 19:44:41,301970786.0,4.0,2017-07-10 00:41:28.000000,2017-07-09 23:41:13.000000,10000.0,13000.0,30.0,Good,47.0,False,False,True,33.0,1.0019444444444445,33.0
4076,4076,8a858f7e5ba0189c015ba04e54321850,Zenith Bank,1,4,1.0,10000.0,13000.0,30.0,2017-06-02 19:06:19,2017-06-02 18:06:11,2017-07-03 19:50:21,2017-07-03 00:00:00.000000,2017-07-03 19:40:13,301962414.0,2.0,2017-07-04 01:59:30.000000,2017-07-04 00:59:23.000000,10000.0,13000.0,30.0,Bad,44.0,False,False,True,31.0,1.0022222222222221,31.0
4077,4077,8a8589a453bc422d0153c7c133ba0d23,GT Bank,1,4,9.0,150000.0,178500.0,28.33333333333333,2017-06-30 17:11:12,2017-06-30 16:11:06,2017-07-25 12:29:34,2017-07-31 00:00:00.000000,2017-07-25 12:19:24,301995307.0,10.0,2017-07-25 13:33:39.000000,2017-07-25 12:33:31.000000,30000.0,34500.0,30.0,Good,28.0,False,False,True,24.0,1.0016666666666667,24.0
4078,4078,8a858e6f5668e01701567a9556757b9e,GT Bank,1,4,2.0,20000.0,26000.0,30.0,2017-05-04 07:49:41,2017-05-04 06:49:34,2017-06-28 22:53:53,2017-06-05 00:00:00.000000,2017-06-28 22:43:44,301975848.0,3.0,2017-07-13 11:07:40.000000,2017-07-13 10:06:24.000000,10000.0,13000.0,30.0,Bad,39.0,False,False,True,55.0,1.0019444444444445,55.0
4079,4079,8a858e125b1ff78f015b2100ab476269,Zenith Bank,1,4,5.0,70000.0,81250.0,18.0,2017-06-30 00:32:48,2017-06-29 23:32:41,2017-07-20 08:40:05,2017-07-31 00:00:00.000000,2017-07-20 08:29:55,301987402.0,6.0,2017-07-20 12:07:36.000000,2017-07-20 11:07:20.000000,20000.0,24500.0,30.0,Good,45.0,False,False,True,20.0,1.0019444444444445,20.0
4080,4080,8a858fb4563228d201564105636c1fa9,Access Bank,1,4,11.0,125000.0,156000.0,27.272727272727277,2017-06-26 19:09:38,2017-06-26 18:08:30,2017-07-28 20:07:33,2017-07-26 00:00:00.000000,2017-07-28 19:57:24,302001678.0,12.0,2017-07-29 07:06:38.000000,2017-07-29 06:06:30.000000,20000.0,24500.0,30.0,Good,34.0,False,True,False,32.0,1.018888888888889,32.0
4081,4081,8a858ebd5b254c8b015b30b0a0ad33f0,GT Bank,1,4,1.0,10000.0,13000.0,30.0,2017-05-29 12:01:57,2017-05-29 11:01:44,2017-07-03 19:16:42,2017-07-03 00:00:00.000000,2017-07-03 19:06:33,301970116.0,2.0,2017-07-09 11:38:08.000000,2017-07-09 10:38:01.000000,10000.0,13000.0,30.0,Bad,39.0,False,False,True,35.0,1.003611111111111,35.0
4082,4082,8a858fa25bd92c20015be6b5d0f03cf1,GT Bank,1,4,,,,,,,,,,,,,,,,,,39.0,False,False,True,,,
4083,4083,8a858e225c404292015c4a9957024ee5,Access Bank,1,4,1.0,10000.0,11500.0,15.0,2017-07-04 12:08:16,2017-07-04 11:08:08,2017-07-27 12:21:36,2017-07-19 00:00:00.000000,2017-07-27 12:11:27,301998897.0,2.0,2017-07-27 14:34:37.000000,2017-07-27 13:34:29.000000,10000.0,13000.0,30.0,Good,29.0,False,False,True,23.0,1.0022222222222221,23.0
4084,4084,8a858f625b43c0a1015b43eff5df430b,Access Bank,6,4,4.0,50000.0,61500.0,26.25,2017-06-15 01:22:36,2017-06-15 00:22:29,2017-07-13 14:10:28,2017-07-17 00:00:00.000000,2017-07-13 14:00:17,301976713.0,5.0,2017-07-13 21:52:56.000000,2017-07-13 20:51:44.000000,20000.0,24500.0,30.0,Good,45.0,False,False,True,28.0,1.0019444444444445,28.0
4085,4085,8a858faf56b7821c0156d0cd1d693775,Access Bank,1,0,9.0,230000.0,266400.0,31.666666666666668,2017-06-08 14:35:36,2017-06-08 13:35:26,2017-07-07 09:29:54,2017-07-10 00:00:00.000000,2017-07-07 09:19:44,301969302.0,10.0,2017-07-08 14:27:59.000000,2017-07-08 13:27:45.000000,40000.0,44000.0,30.0,Good,40.0,False,True,False,28.0,1.0027777777777778,28.0
4086,4086,8a858fd75bc96a6f015bc9755c420457,UBA,1,4,2.0,20000.0,26000.0,30.0,2017-05-29 06:42:29,2017-05-29 05:42:23,2017-06-28 06:24:23,2017-06-28 00:00:00.000000,2017-06-28 05:07:52,301970683.0,3.0,2017-07-09 22:13:29.000000,2017-07-09 21:13:23.000000,10000.0,11500.0,15.0,Good,46.0,False,False,True,30.0,1.0016666666666667,29.0
4087,4087,8a858f3355ae6a610155bbaab30362bd,GT Bank,3,0,,,,,,,,,,,,,,,,,,50.0,False,True,False,,,
4088,4088,8a858ec9590ad35d01592fc002540aa9,First Bank,1,4,4.0,40000.0,52000.0,30.0,2017-06-22 09:31:26,2017-06-22 08:31:17,2017-07-24 20:18:35,2017-07-24 00:00:00.000000,2017-07-24 20:08:25,301999906.0,5.0,2017-07-28 07:09:23.000000,2017-07-28 06:09:17.000000,10000.0,13000.0,30.0,Good,45.0,False,False,True,32.0,1.0025,32.0
4089,4089,8a85882953bc04f80153bc05a36c0003,GT Bank,1,0,,,,,,,,,,,,,,,,,,30.0,False,True,False,,,
4090,4090,8a858e495bf8527e015bf879fcbd1ba0,Access Bank,6,4,1.0,10000.0,13000.0,30.0,2017-07-08 17:07:59,2017-07-08 16:07:46,2017-07-28 08:53:49,2017-08-07 00:00:00.000000,2017-07-28 08:43:40,302000258.0,2.0,2017-07-28 10:38:02.000000,2017-07-28 09:37:55.000000,10000.0,13000.0,30.0,Good,41.0,False,False,True,19.0,1.003611111111111,19.0
4091,4091,8a858fde56eb02280156efa2889b0326,Fidelity Bank,3,0,,,,,,,,,,,,,,,,,,40.0,False,True,False,,,
4092,4092,8a858f185d1daff6015d2103a303751b,Access Bank,1,4,1.0,10000.0,11500.0,15.0,2017-07-08 11:58:18,2017-07-08 10:58:06,2017-07-14 05:34:14,2017-07-24 00:00:00.000000,2017-07-14 05:22:02,301991625.0,2.0,2017-07-23 09:17:04.000000,2017-07-23 08:16:35.000000,10000.0,13000.0,30.0,Good,44.0,False,False,True,5.0,1.0033333333333334,5.0
4093,4093,8a858f305c8dd672015c9e1d9c281a8d,Skye Bank,1,4,,,,,,,,,,,,,,,,,,47.0,False,False,True,,,
4094,4094,8a858fb1563219690156465db83b5a7a,Skye Bank,3,4,9.0,170000.0,195250.0,23.33333333333333,2017-06-19 10:06:07,2017-06-19 09:06:00,2017-07-19 09:33:41,2017-07-19 00:00:00.000000,2017-07-19 09:23:33,301992062.0,10.0,2017-07-23 15:43:08.000000,2017-07-23 14:43:01.000000,25000.0,28750.0,30.0,Good,36.0,False,True,False,30.0,1.0019444444444445,29.0
4095,4095,8a858e0f58afbace0158b7e566952a99,GT Bank,1,4,,,,,,,,,,,,,,,,,,32.0,False,False,True,,,
4096,4096,8a858f2a5ce989dd015ce9a484671023,EcoBank,4,4,,,,,,,,,,,,,,,,,,31.0,False,False,True,,,
4097,4097,8a858f535908095c01591d4192101d04,GT Bank,1,4,5.0,70000.0,88000.0,30.0,2017-06-30 15:47:23,2017-06-30 14:46:17,2017-07-30 09:12:13,2017-07-31 00:00:00.000000,2017-07-30 09:02:04,302003187.0,6.0,2017-07-30 09:52:47.000000,2017-07-30 08:52:40.000000,20000.0,24500.0,30.0,Good,51.0,False,False,True,29.0,1.0183333333333333,29.0
4098,4098,8a858f7a5ca22d3c015ca694cd961f85,First Bank,1,4,2.0,20000.0,23000.0,15.0,2017-06-29 14:00:49,2017-06-29 13:00:42,2017-07-14 15:51:01,2017-07-14 00:00:00.000000,2017-07-14 15:40:53,301978630.0,3.0,2017-07-15 05:30:32.000000,2017-07-15 04:30:26.000000,10000.0,11500.0,15.0,Good,44.0,False,False,True,15.0,1.0019444444444445,15.0
4099,4099,8a858f3e57e2cfcf0157e66df8327b91,Access Bank,1,4,5.0,50000.0,62000.0,24.0,2017-05-14 21:46:46,2017-05-14 20:46:38,2017-05-24 10:43:37,2017-05-30 00:00:00.000000,2017-05-24 10:28:28,301972012.0,6.0,2017-07-10 19:16:15.000000,2017-07-10 18:15:09.000000,10000.0,11500.0,15.0,Good,42.0,False,False,True,9.0,1.0022222222222221,9.0
4100,4100,8a858f3d5c1c9865015c1dd482f835ed,GT Bank,1,4,,,,,,,,,,,,,,,,,,31.0,False,False,True,,,
4101,4101,8a858e165b90faf9015b9689938b1ff6,First Bank,1,4,,,,,,,,,,,,,,,,,,42.0,False,False,True,,,
4102,4102,8a858fa25cfa127c015d0958368043fb,First Bank,1,4,,,,,,,,,,,,,,,,,,39.0,False,False,True,,,
4103,4103,8a858fb959b74eaa0159ba8cdd0f0142,Stanbic IBTC,6,4,7.0,100000.0,120200.0,25.714285714285715,2017-06-13 15:54:52,2017-06-13 14:54:46,2017-07-11 00:02:20,2017-07-13 00:00:00.000000,2017-07-10 23:52:11,301972318.0,8.0,2017-07-11 00:09:35.000000,2017-07-10 23:09:30.000000,20000.0,23000.0,30.0,Good,43.0,False,False,True,27.0,1.0016666666666667,27.0
4104,4104,8a858f13556665aa01556dbccd6e1a20,First Bank,1,4,11.0,310000.0,359100.0,32.72727272727273,2017-06-02 09:28:03,2017-06-02 08:27:47,2017-07-01 13:08:33,2017-07-03 00:00:00.000000,2017-07-01 12:58:24,301958939.0,12.0,2017-07-01 13:17:21.000000,2017-07-01 12:17:15.000000,40000.0,44000.0,30.0,Good,37.0,False,False,True,29.0,1.0044444444444445,29.0
4105,4105,8a858fed5a36fe62015a37705cbb3aaf,Wema Bank,1,4,,,,,,,,,,,,,,,,,,29.0,False,False,True,,,
4106,4106,8a858f1e5cc4bc81015cc548e1eb5206,UBA,1,4,1.0,10000.0,11500.0,15.0,2017-07-02 20:04:09,2017-07-02 19:03:01,2017-07-17 08:45:11,2017-07-17 00:00:00.000000,2017-07-17 08:35:02,301982397.0,2.0,2017-07-17 17:40:43.000000,2017-07-17 16:40:37.000000,10000.0,13000.0,30.0,Good,44.0,False,False,True,14.0,1.018888888888889,14.0
4107,4107,8a858f335c8d9723015c936bc7116ea4,GT Bank,1,4,1.0,10000.0,13000.0,30.0,2017-06-10 20:35:28,2017-06-10 19:34:20,2017-07-01 13:08:44,2017-07-10 00:00:00.000000,2017-07-01 12:58:35,301958967.0,2.0,2017-07-01 13:42:49.000000,2017-07-01 12:42:43.000000,10000.0,13000.0,30.0,Good,42.0,False,False,True,20.0,1.018888888888889,20.0
4108,4108,8a858f615623747d015626ce7f865d2e,GT Bank,1,4,2.0,20000.0,26000.0,30.0,2016-08-10 07:39:00,2016-08-10 06:38:53,2016-09-05 15:34:38,2016-09-09 00:00:00.000000,2016-09-05 15:19:34,301981848.0,3.0,2017-07-17 13:08:05.000000,2017-07-17 12:06:52.000000,20000.0,22250.0,15.0,Good,40.0,False,False,True,26.0,1.0019444444444445,26.0
4109,4109,8a858f005a04ae6e015a0635dd524947,First Bank,6,4,3.0,40000.0,45250.0,15.0,2017-06-02 07:36:32,2017-06-02 06:36:26,2017-06-19 20:32:05,2017-06-19 00:00:00.000000,2017-06-19 20:21:57,301969918.0,4.0,2017-07-09 07:28:36.000000,2017-07-09 06:28:29.000000,20000.0,24500.0,30.0,Good,48.0,False,False,True,17.0,1.0016666666666667,17.0
4110,4110,8a858fd95c3b5bca015c43d710a059bb,GT Bank,6,4,2.0,20000.0,23000.0,15.0,2017-06-24 17:43:46,2017-06-24 16:43:40,2017-07-10 05:35:23,2017-07-10 00:00:00.000000,2017-07-10 04:41:28,301970887.0,3.0,2017-07-10 07:22:52.000000,2017-07-10 06:22:46.000000,10000.0,11500.0,15.0,Bad,35.0,False,False,True,15.0,1.0016666666666667,15.0
4111,4111,8a858f2656e154de0156e1c737b11a5d,GT Bank,1,4,2.0,20000.0,26000.0,30.0,2017-05-11 16:59:07,2017-05-11 15:58:52,2017-06-19 09:09:08,2017-06-12 00:00:00.000000,2017-06-19 08:58:59,301985087.0,3.0,2017-07-19 08:04:44.000000,2017-07-19 07:04:33.000000,10000.0,13000.0,30.0,Good,31.0,False,True,False,38.0,1.0041666666666667,38.0
4112,4112,8a85883353e2e4e40153ea9a790f4934,GT Bank,1,0,9.0,180000.0,215900.0,33.333333333333336,2017-06-26 15:03:18,2017-06-26 14:03:11,2017-07-25 09:35:12,2017-07-26 00:00:00.000000,2017-07-25 09:25:03,301996335.0,10.0,2017-07-26 07:37:33.000000,2017-07-26 06:36:22.000000,30000.0,34500.0,30.0,Good,42.0,False,True,False,28.0,1.0019444444444445,28.0
4113,4113,8a858fa45bd95e9a015bdd6768893f4d,GT Bank,1,4,2.0,20000.0,26000.0,30.0,2017-06-04 17:53:38,2017-06-04 16:53:31,2017-07-06 19:20:13,2017-07-04 00:00:00.000000,2017-07-06 19:10:04,301967661.0,3.0,2017-07-07 09:58:11.000000,2017-07-07 08:58:05.000000,10000.0,13000.0,30.0,Bad,52.0,False,False,True,32.0,1.0019444444444445,32.0
4114,4114,8a858e1d5b2510b2015b28ffe3882faa,GT Bank,6,4,2.0,20000.0,26000.0,30.0,2017-05-20 03:25:34,2017-05-20 02:25:28,2017-07-06 11:40:54,2017-06-19 00:00:00.000000,2017-07-06 11:30:46,301980327.0,3.0,2017-07-16 13:37:03.000000,2017-07-16 12:35:51.000000,10000.0,13000.0,30.0,Bad,37.0,False,False,True,47.0,1.0016666666666667,47.0
4115,4115,8a858faf5679a838015688de3028143d,Fidelity Bank,4,4,2.0,20000.0,26000.0,30.0,2016-09-14 23:42:14,2016-09-14 22:42:05,2016-09-29 19:51:04,2016-10-14 00:00:00.000000,2016-09-29 19:35:55,301964167.0,3.0,2017-07-05 04:27:02.000000,2017-07-05 03:26:45.000000,20000.0,24500.0,30.0,Bad,35.0,False,True,False,14.0,1.0025,14.0
4116,4116,8a858ec65cc6352b015ccb395a392d32,GT Bank,1,4,,,,,,,,,,,,,,,,,,43.0,False,False,True,,,
4117,4117,8a858fa95c695f85015c6ad88de2572d,Access Bank,1,4,1.0,10000.0,11500.0,15.0,2017-06-02 23:15:37,2017-06-02 22:14:44,2017-06-25 19:25:01,2017-06-19 00:00:00.000000,2017-06-25 19:14:53,301977779.0,2.0,2017-07-14 14:35:23.000000,2017-07-14 13:35:14.000000,10000.0,11500.0,15.0,Good,28.0,False,False,True,22.0,1.0147222222222223,22.0
4118,4118,8a858e0059416900015946224e1779e9,Stanbic IBTC,1,4,1.0,10000.0,13000.0,30.0,2017-05-07 18:57:39,2017-05-07 17:57:28,2017-07-05 14:24:12,2017-06-06 00:00:00.000000,2017-07-05 14:14:03,301966989.0,2.0,2017-07-06 19:08:19.000000,2017-07-06 18:08:12.000000,10000.0,13000.0,30.0,Bad,36.0,False,False,True,58.0,1.0030555555555556,58.0
4119,4119,8a8589b953d0be470153db2b81b56a23,Access Bank,1,0,2.0,20000.0,26000.0,30.0,2016-05-11 19:23:49,2016-05-11 18:23:43,2016-06-17 00:02:57,2016-06-10 00:00:00.000000,2016-06-16 12:50:52,301963025.0,3.0,2017-07-04 12:08:32.000000,2017-07-04 11:07:23.000000,20000.0,24500.0,30.0,Good,43.0,False,True,False,36.0,1.0016666666666667,35.0
4120,4120,8a858e0156b782a10156b8e131824d39,Fidelity Bank,1,4,5.0,70000.0,80900.0,21.0,2017-06-07 14:50:28,2017-06-07 13:49:21,2017-07-10 15:15:24,2017-07-07 00:00:00.000000,2017-07-10 15:05:08,302000874.0,6.0,2017-07-28 16:07:35.000000,2017-07-28 15:07:27.000000,10000.0,11500.0,30.0,Good,34.0,False,True,False,33.0,1.0186111111111111,33.0
4121,4121,8a858e875c63d395015c6e39cd9f2273,Access Bank,1,4,2.0,20000.0,26000.0,30.0,2017-06-29 17:41:07,2017-06-29 16:41:02,2017-07-26 08:01:07,2017-07-31 00:00:00.000000,2017-07-26 07:50:58,301996647.0,3.0,2017-07-26 10:32:02.000000,2017-07-26 09:31:55.000000,10000.0,13000.0,30.0,Good,41.0,False,False,True,26.0,1.0013888888888889,26.0
4122,4122,8a858e3d5c3b5122015c40325bfd5806,GT Bank,1,4,2.0,20000.0,23000.0,15.0,2017-06-19 14:05:45,2017-06-19 13:05:38,2017-07-01 14:15:38,2017-07-04 00:00:00.000000,2017-07-01 14:05:29,301973326.0,3.0,2017-07-11 16:13:35.000000,2017-07-11 15:13:29.000000,10000.0,13000.0,30.0,Good,35.0,False,False,True,12.0,1.0019444444444445,11.0
4123,4123,8a858e985885ff6d01588be6bd961528,UBA,1,4,,,,,,,,,,,,,,,,,,35.0,False,False,True,,,
4124,4124,8a858f4e5ca72981015ca7a4fdc23103,GT Bank,1,4,,,,,,,,,,,,,,,,,,36.0,False,False,True,,,
4125,4125,8a858eaf570f3a0a01571e342bb40617,FCMB,1,4,,,,,,,,,,,,,,,,,,45.0,False,True,False,,,
4126,4126,8a858e105b434e9e015b437dbfab3920,First Bank,1,4,1.0,10000.0,13000.0,30.0,2017-04-06 14:58:48,2017-04-06 13:58:36,2017-05-03 15:03:45,2017-05-08 00:00:00.000000,2017-05-03 14:48:36,301998235.0,2.0,2017-07-27 07:52:33.000000,2017-07-27 06:51:24.000000,10000.0,13000.0,30.0,Good,43.0,False,False,True,27.0,1.0033333333333334,26.0
4127,4127,8a858f4c5bc9eb48015bcd23dd3f68d3,GT Bank,1,4,2.0,20000.0,26000.0,30.0,2017-05-27 17:09:32,2017-05-27 16:09:26,2017-06-23 10:18:33,2017-06-26 00:00:00.000000,2017-06-23 10:08:24,301968368.0,3.0,2017-07-07 18:07:15.000000,2017-07-07 17:07:10.000000,10000.0,13000.0,30.0,Good,47.0,False,False,True,26.0,1.0016666666666667,26.0
4128,4128,8a858f0f5bfd79d2015c08136407548f,GT Bank,1,4,1.0,10000.0,13000.0,30.0,2017-06-23 08:52:28,2017-06-23 07:51:10,2017-07-21 23:55:38,2017-07-24 00:00:00.000000,2017-07-21 23:45:28,301991660.0,2.0,2017-07-23 09:58:11.000000,2017-07-23 08:58:03.000000,10000.0,13000.0,30.0,Bad,34.0,False,False,True,28.0,1.0216666666666667,28.0
4129,4129,8a858f2756cec0a30156cfd1af1c0216,GT Bank,1,4,6.0,110000.0,132600.0,30.0,2017-06-06 10:13:08,2017-06-06 09:13:01,2017-07-06 15:47:37,2017-07-06 00:00:00.000000,2017-07-06 15:37:27,301966835.0,7.0,2017-07-06 17:10:03.000000,2017-07-06 16:09:57.000000,30000.0,34500.0,30.0,Good,55.0,False,True,False,30.0,1.0019444444444445,30.0
4130,4130,8a858f4156939c3c0156947603fa4861,Stanbic IBTC,3,4,1.0,10000.0,13000.0,30.0,2016-08-16 18:49:04,2016-08-16 17:48:55,2016-09-11 17:17:31,2016-09-15 00:00:00.000000,2016-09-11 17:02:26,301960779.0,2.0,2017-07-03 10:29:10.000000,2017-07-03 09:28:04.000000,10000.0,13000.0,30.0,Good,41.0,False,False,True,25.0,1.0025,25.0
4131,4131,8a858f695c34f22e015c35699d3731ae,GT Bank,1,4,1.0,10000.0,11500.0,15.0,2017-05-23 19:49:17,2017-05-23 18:48:10,2017-06-08 08:58:52,2017-06-07 00:00:00.000000,2017-06-08 08:48:42,301959474.0,2.0,2017-07-01 22:12:45.000000,2017-07-01 21:12:39.000000,10000.0,13000.0,30.0,Bad,41.0,False,False,True,15.0,1.0186111111111111,15.0
4132,4132,8a858ec55b441639015b479a5bac102b,UBA,1,4,,,,,,,,,,,,,,,,,,39.0,False,False,True,,,
4133,4133,8a858fe756939bbb015695c2144d6077,Skye Bank,3,4,,,,,,,,,,,,,,,,,,29.0,False,True,False,,,
4134,4134,8a858f5f5b39bb0c015b3cb38312659c,GT Bank,1,4,2.0,20000.0,26000.0,30.0,2017-05-21 07:27:08,2017-05-21 06:27:01,2017-06-20 10:39:30,2017-06-20 00:00:00.000000,2017-06-20 10:29:19,301970902.0,3.0,2017-07-10 07:36:35.000000,2017-07-10 06:36:16.000000,10000.0,13000.0,30.0,Good,41.0,False,False,True,30.0,1.0019444444444445,30.0
4135,4135,8a858faf55d95d930155f02fd7f92a5a,Access Bank,3,4,,,,,,,,,,,,,,,,,,48.0,False,True,False,,,
4136,4136,8a858f0d594d711e0159634be1d94ec1,First Bank,1,4,3.0,40000.0,49000.0,25.0,2017-06-06 13:28:38,2017-06-06 12:28:32,2017-07-07 19:16:34,2017-07-06 00:00:00.000000,2017-07-07 19:06:25,301969455.0,4.0,2017-07-08 16:36:47.000000,2017-07-08 15:36:33.000000,20000.0,24500.0,30.0,Good,38.0,False,False,True,31.0,1.0016666666666667,31.0
4137,4137,8a858f0456511c94015651febebc3c0d,Stanbic IBTC,1,4,7.0,150000.0,174750.0,27.857142857142858,2017-06-11 11:15:18,2017-06-11 10:14:12,2017-07-04 21:49:24,2017-07-11 00:00:00.000000,2017-07-04 21:39:15,301963974.0,8.0,2017-07-04 21:55:49.000000,2017-07-04 20:55:44.000000,40000.0,44000.0,30.0,Good,45.0,False,True,False,23.0,1.0183333333333333,23.0
