No_of_prevloans,Total_amount_due,Average_termdays,loannumber,good_bad_flag,age,bank_account_type_Current,loan_approval_time,loan_firstPayment_time
5.0,96600.0,27.0,6.0,1,28.0,0,1.0016666666666667,25.0
6.0,89500.0,30.0,7.0,1,36.0,0,1.002222222222222,22.0
3.0,39000.0,30.0,4.0,0,37.0,0,1.0016666666666667,30.0
3.0,36000.0,20.0,4.0,1,39.0,1,1.0019444444444443,16.0
1.0,13000.0,30.0,2.0,1,36.0,0,1.0191666666666668,26.0
2.0,23000.0,15.0,3.0,1,57.0,0,1.002222222222222,16.0
1.0,13000.0,30.0,2.0,1,45.0,0,1.0044444444444445,30.0
1.0,13000.0,30.0,2.0,1,48.0,0,1.0019444444444443,54.0
1.0,13000.0,30.0,2.0,1,34.0,0,1.018888888888889,30.0
2.0,26000.0,30.0,3.0,1,30.0,0,1.0019444444444443,31.0
1.0,13000.0,30.0,2.0,1,40.0,0,1.018888888888889,30.0
3.0,39000.0,30.0,4.0,0,44.0,0,1.0019444444444443,15.0
2.0,23000.0,15.0,3.0,0,37.0,0,1.0019444444444443,18.0
2.0,24500.0,22.5,3.0,1,36.0,0,1.0019444444444443,15.0
1.0,13000.0,30.0,2.0,1,34.0,0,1.0197222222222222,5.0
1.0,13000.0,30.0,2.0,1,48.0,0,1.0191666666666668,28.0
9.0,205500.0,21.666666666666668,10.0,1,39.0,0,1.0025,26.0
1.0,13000.0,30.0,2.0,1,48.0,0,1.018888888888889,27.0
8.0,155600.0,26.25,9.0,1,31.0,0,1.0019444444444443,33.0
1.0,11500.0,15.0,2.0,1,37.0,0,1.018888888888889,13.0
1.0,13000.0,30.0,2.0,1,62.0,0,1.0202777777777778,8.0
1.0,13000.0,30.0,2.0,0,54.0,0,1.018888888888889,27.0
1.0,11500.0,30.0,2.0,0,37.0,0,1.018888888888889,23.0
1.0,13000.0,30.0,2.0,1,45.0,0,1.0044444444444445,5.0
3.0,37500.0,25.0,4.0,1,35.0,0,1.0019444444444443,31.0
7.0,113200.0,30.0,8.0,1,34.0,0,1.0016666666666667,31.0
1.0,11500.0,15.0,2.0,1,51.0,1,1.018888888888889,13.0
2.0,26000.0,30.0,3.0,1,57.0,0,1.0016666666666667,33.0
1.0,11500.0,15.0,2.0,1,46.0,0,1.018888888888889,19.0
9.0,270500.0,25.0,10.0,1,48.0,0,1.0019444444444443,27.0
3.0,50500.0,30.0,4.0,0,34.0,0,1.0016666666666667,27.0
2.0,23000.0,15.0,3.0,1,44.0,0,1.0019444444444443,12.0
1.0,11500.0,15.0,2.0,1,43.0,0,1.0191666666666668,14.0
1.0,13000.0,30.0,2.0,0,29.0,0,1.0191666666666668,30.0
6.0,134100.0,35.0,7.0,1,33.0,0,1.0186111111111111,28.0
1.0,11500.0,15.0,2.0,1,32.0,0,1.0033333333333334,13.0
6.0,69375.0,17.5,7.0,1,35.0,0,1.0186111111111111,16.0
7.0,177000.0,30.0,8.0,0,31.0,0,1.0019444444444443,29.0
4.0,51250.0,30.0,5.0,1,36.0,0,1.0016666666666667,29.0
2.0,24500.0,22.5,3.0,0,45.0,0,1.0019444444444443,30.0
7.0,120300.0,23.571428571428573,8.0,1,35.0,0,1.018888888888889,28.0
4.0,49000.0,22.5,5.0,1,39.0,0,1.0019444444444443,31.0
1.0,11500.0,15.0,2.0,1,34.0,0,1.0027777777777778,15.0
1.0,13000.0,30.0,2.0,0,43.0,0,1.005,61.0
2.0,26000.0,30.0,3.0,0,39.0,0,1.0016666666666667,29.0
4.0,59000.0,18.75,5.0,1,45.0,0,1.0019444444444443,28.0
6.0,111800.0,30.0,7.0,1,53.0,0,1.002222222222222,16.0
11.0,303350.0,25.90909090909091,12.0,0,35.0,0,1.0186111111111111,29.0
3.0,39000.0,30.0,4.0,1,37.0,0,1.0019444444444443,40.0
1.0,13000.0,30.0,2.0,0,41.0,0,1.0030555555555556,29.0
10.0,279000.0,30.0,11.0,1,29.0,0,1.0019444444444443,27.0
3.0,37500.0,25.0,4.0,0,46.0,0,1.0186111111111111,15.0
11.0,338350.0,24.545454545454547,12.0,1,40.0,0,1.0025,30.0
2.0,24500.0,22.5,3.0,1,34.0,0,1.0019444444444443,12.0
1.0,11500.0,15.0,2.0,1,46.0,1,1.003611111111111,14.0
3.0,36000.0,20.0,4.0,1,52.0,0,1.0016666666666667,30.0
8.0,112450.0,22.5,9.0,1,46.0,0,1.0044444444444445,28.0
4.0,56750.0,15.0,5.0,1,48.0,0,1.0019444444444443,13.0
8.0,169387.5,28.125,9.0,1,36.0,0,1.0019444444444443,29.0
3.0,37500.0,25.0,4.0,0,34.0,0,1.0186111111111111,29.0
1.0,13000.0,30.0,2.0,0,34.0,0,1.0208333333333333,28.0
3.0,39000.0,30.0,4.0,0,32.0,0,1.0019444444444443,50.0
1.0,11500.0,15.0,2.0,1,47.0,0,1.018888888888889,18.0
3.0,46750.0,20.0,4.0,1,46.0,0,1.002222222222222,14.0
1.0,13000.0,30.0,2.0,1,37.0,0,1.018888888888889,30.0
3.0,36000.0,20.0,4.0,1,38.0,0,1.0016666666666667,26.0
1.0,11500.0,15.0,2.0,0,41.0,0,1.018888888888889,12.0
1.0,11500.0,15.0,2.0,0,39.0,0,1.0033333333333334,15.0
6.0,75000.0,25.0,7.0,0,38.0,0,1.0019444444444443,14.0
10.0,262250.0,30.0,11.0,1,38.0,0,1.0019444444444443,26.0
5.0,60500.0,21.0,6.0,1,34.0,0,1.018333333333333,34.0
1.0,11500.0,15.0,2.0,1,39.0,0,1.0191666666666668,17.0
4.0,52000.0,30.0,5.0,1,30.0,0,1.0016666666666667,21.0
2.0,24500.0,22.5,3.0,1,37.0,0,1.0019444444444443,22.0
1.0,13000.0,30.0,2.0,1,40.0,0,1.0186111111111111,22.0
1.0,11500.0,15.0,2.0,1,40.0,0,1.0191666666666668,8.0
2.0,23000.0,15.0,3.0,1,43.0,0,1.0019444444444443,32.0
2.0,26000.0,30.0,3.0,1,47.0,0,1.0019444444444443,29.0
15.0,419575.0,27.0,16.0,1,40.0,0,1.018333333333333,29.0
3.0,89750.0,40.0,6.0,1,41.0,0,1.002222222222222,25.0
1.0,11500.0,15.0,2.0,1,41.0,0,1.018888888888889,8.0
2.0,26000.0,30.0,3.0,1,37.0,0,3.865,30.0
1.0,13000.0,30.0,2.0,1,44.0,0,1.018888888888889,26.0
3.0,34850.0,20.0,4.0,1,51.0,0,1.018888888888889,25.0
13.0,434300.0,30.0,14.0,1,41.0,0,1.0186111111111111,22.0
1.0,13000.0,30.0,2.0,0,47.0,0,1.002222222222222,29.0
5.0,88000.0,30.0,6.0,1,37.0,0,1.0019444444444443,31.0
7.0,122500.0,27.857142857142858,8.0,1,36.0,0,1.0016666666666667,37.0
1.0,13000.0,30.0,2.0,1,41.0,0,1.018888888888889,12.0
6.0,90125.0,15.0,7.0,1,42.0,0,1.002222222222222,2.0
6.0,98250.0,27.5,7.0,1,33.0,0,1.018888888888889,8.0
5.0,83500.0,21.0,6.0,1,38.0,0,1.0019444444444443,29.0
13.0,331550.0,21.923076923076923,14.0,1,33.0,0,1.0025,25.0
8.0,163100.0,33.75,9.0,1,39.0,0,1.0186111111111111,30.0
6.0,171000.0,45.0,7.0,1,42.0,0,1.003611111111111,28.0
2.0,26000.0,30.0,3.0,0,47.0,0,1.0052777777777775,29.0
4.0,46000.0,15.0,5.0,1,31.0,0,1.018333333333333,2.0
10.0,314275.0,40.5,11.0,1,40.0,0,1.0038888888888888,26.0
6.0,98100.0,27.5,7.0,1,38.0,0,1.002222222222222,29.0
2.0,26000.0,30.0,3.0,1,31.0,0,1.0016666666666667,26.0
1.0,13000.0,30.0,2.0,1,37.0,0,1.0194444444444444,24.0
5.0,98800.0,30.0,6.0,0,32.0,0,1.0038888888888888,26.0
1.0,13000.0,30.0,2.0,1,40.0,0,1.0105555555555557,25.0
2.0,26000.0,30.0,3.0,0,36.0,0,1.002222222222222,47.0
2.0,24500.0,22.5,3.0,1,52.0,0,1.0019444444444443,14.0
2.0,26000.0,30.0,3.0,1,42.0,0,1.002222222222222,22.0
8.0,162475.0,28.125,9.0,1,42.0,0,1.0186111111111111,24.0
13.0,288187.5,34.61538461538461,14.0,0,48.0,0,1.002222222222222,24.0
2.0,24500.0,22.5,3.0,0,33.0,0,1.0016666666666667,25.0
7.0,135600.0,34.285714285714285,8.0,1,30.0,0,1.0019444444444443,28.0
1.0,11500.0,15.0,2.0,1,52.0,0,1.0041666666666669,7.0
2.0,23000.0,15.0,3.0,0,41.0,0,1.0016666666666667,15.0
12.0,401600.0,31.25,13.0,1,37.0,0,1.0019444444444443,29.0
3.0,34500.0,15.0,4.0,1,38.0,0,1.0016666666666667,9.0
4.0,39125.0,22.5,5.0,1,33.0,0,1.0019444444444443,7.0
2.0,26000.0,30.0,3.0,1,37.0,0,1.0016666666666667,39.0
7.0,122700.0,30.0,8.0,1,34.0,0,1.0016666666666667,29.0
2.0,24000.0,22.5,3.0,1,49.0,0,1.0019444444444443,17.0
6.0,111800.0,30.0,7.0,1,32.0,0,1.0019444444444443,12.0
1.0,11500.0,15.0,2.0,1,38.0,0,1.0019444444444443,14.0
9.0,202250.0,35.0,10.0,1,34.0,0,1.0016666666666667,30.0
2.0,26000.0,30.0,3.0,1,50.0,0,1.0019444444444443,28.0
7.0,153300.0,25.714285714285715,8.0,1,52.0,0,1.002222222222222,25.0
1.0,13000.0,30.0,2.0,1,31.0,0,1.0194444444444444,29.0
2.0,24500.0,22.5,3.0,1,40.0,0,1.002222222222222,22.0
11.0,260600.0,19.09090909090909,12.0,1,34.0,0,1.0016666666666667,24.0
1.0,13000.0,30.0,2.0,1,36.0,0,1.0191666666666668,28.0
7.0,180400.0,23.571428571428573,8.0,1,41.0,0,1.0019444444444443,29.0
1.0,11500.0,15.0,2.0,1,45.0,0,1.0202777777777778,11.0
1.0,13000.0,30.0,2.0,0,40.0,0,1.0191666666666668,11.0
2.0,26000.0,30.0,3.0,1,49.0,0,1.0016666666666667,17.0
8.0,205750.0,31.875,9.0,1,29.0,0,1.0194444444444444,35.0
5.0,88000.0,30.0,6.0,1,34.0,0,1.0030555555555556,28.0
4.0,75000.0,30.0,5.0,1,44.0,0,1.0019444444444443,29.0
3.0,39000.0,30.0,4.0,1,45.0,0,1.0016666666666667,15.0
1.0,13000.0,30.0,2.0,1,37.0,0,1.0194444444444444,25.0
5.0,82750.0,21.0,6.0,1,36.0,0,1.0044444444444445,28.0
11.0,328975.0,31.363636363636363,12.0,1,37.0,0,1.0186111111111111,27.0
2.0,24500.0,22.5,3.0,1,35.0,0,1.0016666666666667,16.0
8.0,180100.0,30.0,9.0,1,44.0,0,1.0016666666666667,26.0
3.0,37500.0,25.0,4.0,1,38.0,0,1.0038888888888888,29.0
1.0,11500.0,15.0,2.0,1,40.0,0,1.0033333333333334,5.0
1.0,13000.0,30.0,2.0,1,30.0,0,1.0038888888888888,31.0
1.0,11500.0,15.0,2.0,0,45.0,0,1.018888888888889,16.0
1.0,11500.0,15.0,2.0,1,39.0,0,1.0041666666666669,21.0
3.0,39000.0,30.0,4.0,0,34.0,0,1.0016666666666667,33.0
6.0,85262.5,17.5,7.0,0,29.0,0,1.0019444444444443,31.0
1.0,11500.0,15.0,2.0,1,41.0,0,1.0194444444444444,15.0
8.0,162400.0,33.75,9.0,1,45.0,0,1.018888888888889,38.0
6.0,115000.0,20.0,7.0,1,48.0,0,1.0019444444444443,20.0
6.0,76500.0,27.5,7.0,1,37.0,0,1.0016666666666667,27.0
10.0,274000.0,31.5,11.0,0,36.0,0,1.002222222222222,31.0
1.0,13000.0,30.0,2.0,0,32.0,0,1.018888888888889,42.0
2.0,24500.0,22.5,3.0,1,40.0,0,1.0019444444444443,30.0
8.0,176000.0,26.25,9.0,1,40.0,0,1.018333333333333,31.0
5.0,78650.0,15.0,6.0,1,42.0,0,1.018333333333333,11.0
6.0,101250.0,15.0,7.0,1,37.0,0,1.0016666666666667,12.0
1.0,13000.0,30.0,2.0,1,38.0,0,1.0025,38.0
2.0,26000.0,30.0,3.0,1,34.0,0,1.0016666666666667,29.0
2.0,23000.0,15.0,3.0,1,40.0,0,1.0016666666666667,14.0
2.0,26000.0,30.0,3.0,1,39.0,0,1.0016666666666667,33.0
2.0,24500.0,22.5,3.0,1,41.0,0,1.0016666666666667,29.0
3.0,37500.0,25.0,4.0,1,53.0,0,1.0016666666666667,29.0
1.0,13000.0,30.0,2.0,1,44.0,0,1.0038888888888888,32.0
4.0,47500.0,18.75,5.0,1,43.0,0,1.018888888888889,20.0
2.0,26000.0,30.0,3.0,1,44.0,0,1.0016666666666667,15.0
11.0,300600.0,36.81818181818182,12.0,1,34.0,0,1.0186111111111111,28.0
5.0,84250.0,24.0,6.0,0,32.0,0,1.0019444444444443,27.0
2.0,23000.0,15.0,3.0,1,48.0,0,1.018888888888889,15.0
8.0,203800.0,31.875,9.0,1,31.0,0,1.0019444444444443,28.0
3.0,39000.0,30.0,4.0,1,36.0,0,1.0038888888888888,38.0
3.0,37500.0,25.0,4.0,0,31.0,0,1.002222222222222,39.0
1.0,13000.0,30.0,2.0,1,40.0,0,1.0191666666666668,29.0
4.0,60500.0,22.5,5.0,1,46.0,0,1.0016666666666667,46.0
7.0,89500.0,27.857142857142858,8.0,1,39.0,0,1.0025,46.0
3.0,37500.0,25.0,4.0,1,29.0,0,1.0186111111111111,38.0
3.0,34500.0,15.0,4.0,1,35.0,0,1.0019444444444443,8.0
3.0,37500.0,25.0,4.0,1,43.0,0,1.0019444444444443,30.0
1.0,11500.0,15.0,2.0,1,41.0,0,1.0027777777777778,12.0
2.0,23000.0,15.0,3.0,0,40.0,0,1.0016666666666667,33.0
3.0,39000.0,30.0,4.0,1,36.0,0,1.0016666666666667,28.0
4.0,62000.0,26.25,5.0,0,34.0,0,1.0016666666666667,30.0
8.0,167637.5,22.5,9.0,1,34.0,0,1.0019444444444443,9.0
5.0,87300.0,30.0,6.0,1,44.0,0,1.0019444444444443,34.0
1.0,13000.0,30.0,2.0,1,45.0,0,1.0033333333333334,7.0
1.0,13000.0,30.0,2.0,1,36.0,0,1.018888888888889,29.0
2.0,26000.0,30.0,3.0,0,52.0,0,1.0016666666666667,44.0
8.0,114050.0,22.5,9.0,1,29.0,0,1.0019444444444443,0.0
4.0,62000.0,26.25,5.0,1,54.0,0,1.0019444444444443,23.0
1.0,13000.0,30.0,2.0,0,41.0,0,1.018888888888889,26.0
13.0,382100.0,36.92307692307692,14.0,0,42.0,0,1.0025,20.0
3.0,36000.0,20.0,4.0,1,40.0,0,1.0019444444444443,14.0
8.0,198100.0,26.25,9.0,1,37.0,0,1.018333333333333,30.0
6.0,76500.0,27.5,7.0,1,53.0,0,1.0019444444444443,29.0
3.0,37500.0,25.0,4.0,0,38.0,0,1.0016666666666667,31.0
7.0,176450.0,36.42857142857143,8.0,1,30.0,0,1.0047222222222223,29.0
3.0,49000.0,25.0,4.0,1,43.0,0,1.0016666666666667,26.0
14.0,459100.0,31.071428571428573,15.0,1,37.0,0,1.002222222222222,29.0
1.0,13000.0,30.0,2.0,0,37.0,0,1.6427777777777777,32.0
4.0,59000.0,18.75,5.0,1,36.0,0,1.0016666666666667,23.0
1.0,11500.0,15.0,2.0,1,44.0,0,1.0052777777777775,16.0
3.0,39000.0,30.0,4.0,1,41.0,0,1.0016666666666667,29.0
2.0,26000.0,30.0,3.0,1,33.0,0,1.0016666666666667,24.0
1.0,13000.0,30.0,2.0,1,47.0,0,1.003611111111111,30.0
1.0,13000.0,30.0,2.0,1,38.0,0,1.002222222222222,22.0
14.0,528450.0,54.642857142857146,15.0,1,36.0,0,1.002222222222222,23.0
4.0,58250.0,18.75,5.0,1,35.0,0,1.0019444444444443,12.0
1.0,13000.0,30.0,2.0,0,48.0,0,1.018888888888889,25.0
1.0,11500.0,15.0,2.0,0,31.0,0,1.0186111111111111,12.0
1.0,13000.0,30.0,2.0,1,38.0,0,1.018888888888889,25.0
1.0,13000.0,30.0,2.0,1,32.0,0,1.005,2.0
1.0,13000.0,30.0,2.0,1,39.0,0,1.0191666666666668,29.0
11.0,254725.0,24.545454545454547,12.0,1,54.0,0,1.003611111111111,31.0
1.0,11500.0,15.0,2.0,1,34.0,0,1.0191666666666668,12.0
1.0,11500.0,15.0,2.0,1,42.0,0,1.0044444444444445,28.0
11.0,315000.0,23.181818181818183,12.0,1,41.0,0,1.0119444444444443,29.0
7.0,115750.0,19.285714285714285,8.0,1,39.0,0,1.0016666666666667,16.0
3.0,36000.0,20.0,4.0,1,35.0,0,1.0019444444444443,12.0
17.0,373900.0,21.176470588235293,18.0,1,37.0,0,1.0016666666666667,28.0
3.0,37500.0,25.0,4.0,1,37.0,0,1.002222222222222,29.0
1.0,11500.0,15.0,2.0,1,49.0,0,1.0044444444444445,14.0
4.0,60500.0,22.5,5.0,1,41.0,0,1.0016666666666667,24.0
13.0,373750.0,26.53846153846154,14.0,0,49.0,0,1.018333333333333,27.0
7.0,161500.0,23.571428571428573,8.0,1,35.0,0,1.0019444444444443,25.0
1.0,13000.0,30.0,2.0,1,43.0,0,3.083055555555556,16.0
7.0,121025.0,27.857142857142858,8.0,1,39.0,0,1.018888888888889,8.0
1.0,11500.0,15.0,2.0,1,34.0,0,1.0208333333333333,14.0
1.0,11500.0,15.0,2.0,0,30.0,0,1.018888888888889,25.0
2.0,24500.0,22.5,3.0,0,44.0,0,1.0019444444444443,26.0
5.0,65000.0,30.0,6.0,1,33.0,0,1.0030555555555556,39.0
3.0,34500.0,15.0,4.0,1,38.0,0,1.0019444444444443,15.0
1.0,11500.0,15.0,2.0,1,37.0,0,1.0191666666666668,17.0
1.0,11500.0,15.0,2.0,1,51.0,0,1.02,14.0
1.0,5750.0,30.0,2.0,1,45.0,0,1.0025,17.0
5.0,88000.0,30.0,6.0,1,43.0,0,1.0016666666666667,30.0
1.0,11500.0,15.0,2.0,0,46.0,0,1.018888888888889,5.0
1.0,11500.0,15.0,2.0,1,41.0,0,1.018888888888889,45.0
2.0,26000.0,30.0,3.0,1,30.0,0,1.0019444444444443,33.0
1.0,13000.0,30.0,2.0,1,37.0,0,1.018888888888889,31.0
5.0,84500.0,24.0,6.0,1,44.0,0,1.0025,18.0
3.0,39000.0,30.0,4.0,1,55.0,0,1.0016666666666667,27.0
1.0,13000.0,30.0,2.0,1,39.0,0,1.0186111111111111,0.0
1.0,11500.0,15.0,2.0,1,36.0,0,1.018888888888889,8.0
2.0,23000.0,15.0,3.0,0,48.0,0,1.0019444444444443,41.0
8.0,173350.0,22.5,9.0,1,37.0,0,1.002222222222222,19.0
2.0,26000.0,30.0,3.0,0,32.0,1,1.0019444444444443,30.0
12.0,445700.0,50.0,13.0,1,34.0,0,1.0019444444444443,30.0
2.0,23000.0,15.0,3.0,0,38.0,0,1.002222222222222,13.0
1.0,13000.0,30.0,2.0,1,57.0,0,1.0027777777777778,31.0
1.0,11500.0,15.0,2.0,1,37.0,0,1.018888888888889,13.0
4.0,63500.0,30.0,5.0,1,37.0,0,1.0186111111111111,31.0
6.0,104675.0,30.0,7.0,1,31.0,0,1.0186111111111111,30.0
1.0,13000.0,30.0,2.0,1,46.0,0,1.0044444444444445,28.0
1.0,11500.0,15.0,2.0,1,52.0,0,1.0191666666666668,7.0
1.0,11500.0,15.0,2.0,1,49.0,0,1.0025,15.0
8.0,178475.0,37.5,9.0,1,38.0,0,1.0016666666666667,31.0
1.0,11500.0,15.0,2.0,1,31.0,0,1.0191666666666668,7.0
1.0,11500.0,15.0,2.0,0,34.0,0,1.0194444444444444,27.0
3.0,39000.0,30.0,4.0,1,57.0,0,1.0047222222222223,29.0
3.0,37500.0,25.0,4.0,1,36.0,0,1.0030555555555556,24.0
9.0,186175.0,35.0,10.0,1,32.0,0,1.0016666666666667,26.0
9.0,222800.0,33.333333333333336,10.0,1,42.0,0,1.0016666666666667,40.0
9.0,266450.0,43.333333333333336,10.0,1,35.0,0,1.0191666666666668,31.0
13.0,290462.5,28.846153846153847,14.0,0,31.0,0,1.0044444444444445,31.0
2.0,26000.0,30.0,3.0,1,49.0,0,1.0016666666666667,25.0
7.0,121575.0,21.428571428571427,8.0,1,43.0,0,1.0025,30.0
1.0,11500.0,15.0,2.0,1,32.0,0,1.018888888888889,11.0
3.0,39000.0,30.0,4.0,1,47.0,0,1.0019444444444443,33.0
1.0,13000.0,30.0,2.0,0,44.0,0,1.002222222222222,31.0
9.0,178500.0,28.33333333333333,10.0,1,28.0,0,1.0016666666666667,24.0
2.0,26000.0,30.0,3.0,0,39.0,0,1.0019444444444443,55.0
5.0,81250.0,18.0,6.0,1,45.0,0,1.0019444444444443,20.0
11.0,156000.0,27.27272727272728,12.0,1,34.0,0,1.018888888888889,32.0
1.0,13000.0,30.0,2.0,0,39.0,0,1.003611111111111,35.0
1.0,11500.0,15.0,2.0,1,29.0,0,1.002222222222222,23.0
4.0,61500.0,26.25,5.0,1,45.0,0,1.0019444444444443,28.0
9.0,266400.0,31.666666666666668,10.0,1,40.0,0,1.0027777777777778,28.0
2.0,26000.0,30.0,3.0,1,46.0,0,1.0016666666666667,29.0
4.0,52000.0,30.0,5.0,1,45.0,0,1.0025,32.0
1.0,13000.0,30.0,2.0,1,41.0,0,1.003611111111111,19.0
1.0,11500.0,15.0,2.0,1,44.0,0,1.0033333333333334,5.0
9.0,195250.0,23.33333333333333,10.0,1,36.0,0,1.0019444444444443,29.0
5.0,88000.0,30.0,6.0,1,51.0,0,1.018333333333333,29.0
2.0,23000.0,15.0,3.0,1,44.0,0,1.0019444444444443,15.0
5.0,62000.0,24.0,6.0,1,42.0,0,1.002222222222222,9.0
7.0,120200.0,25.714285714285715,8.0,1,43.0,0,1.0016666666666667,27.0
11.0,359100.0,32.72727272727273,12.0,1,37.0,0,1.0044444444444445,29.0
1.0,11500.0,15.0,2.0,1,44.0,0,1.018888888888889,14.0
1.0,13000.0,30.0,2.0,1,42.0,0,1.018888888888889,20.0
2.0,26000.0,30.0,3.0,1,40.0,0,1.0019444444444443,26.0
3.0,45250.0,15.0,4.0,1,48.0,0,1.0016666666666667,17.0
2.0,23000.0,15.0,3.0,0,35.0,0,1.0016666666666667,15.0
2.0,26000.0,30.0,3.0,1,31.0,0,1.0041666666666669,38.0
9.0,215900.0,33.333333333333336,10.0,1,42.0,0,1.0019444444444443,28.0
2.0,26000.0,30.0,3.0,0,52.0,0,1.0019444444444443,32.0
2.0,26000.0,30.0,3.0,0,37.0,0,1.0016666666666667,47.0
2.0,26000.0,30.0,3.0,0,35.0,0,1.0025,14.0
1.0,11500.0,15.0,2.0,1,28.0,0,1.0147222222222223,22.0
1.0,13000.0,30.0,2.0,0,36.0,0,1.0030555555555556,58.0
2.0,26000.0,30.0,3.0,1,43.0,0,1.0016666666666667,35.0
5.0,80900.0,21.0,6.0,1,34.0,0,1.0186111111111111,33.0
2.0,26000.0,30.0,3.0,1,41.0,0,1.0013888888888889,26.0
2.0,23000.0,15.0,3.0,1,35.0,0,1.0019444444444443,11.0
1.0,13000.0,30.0,2.0,1,43.0,0,1.0033333333333334,26.0
2.0,26000.0,30.0,3.0,1,47.0,0,1.0016666666666667,26.0
1.0,13000.0,30.0,2.0,0,34.0,0,1.0216666666666667,28.0
6.0,132600.0,30.0,7.0,1,55.0,0,1.0019444444444443,30.0
1.0,13000.0,30.0,2.0,1,41.0,0,1.0025,25.0
1.0,11500.0,15.0,2.0,0,41.0,0,1.0186111111111111,15.0
2.0,26000.0,30.0,3.0,1,41.0,0,1.0019444444444443,30.0
3.0,49000.0,25.0,4.0,1,38.0,0,1.0016666666666667,31.0
7.0,174750.0,27.857142857142858,8.0,1,45.0,0,1.018333333333333,23.0
9.0,139300.0,30.0,10.0,0,43.0,0,1.0030555555555556,29.0
15.0,489350.0,23.0,16.0,1,41.0,0,1.0186111111111111,30.0
11.0,243100.0,24.545454545454547,12.0,1,42.0,0,1.0016666666666667,26.0
3.0,37500.0,25.0,4.0,1,34.0,0,1.002222222222222,8.0
3.0,50500.0,30.0,4.0,1,38.0,0,1.0016666666666667,7.0
5.0,72800.0,24.0,6.0,1,34.0,0,1.0033333333333334,31.0
11.0,329800.0,27.27272727272728,12.0,1,32.0,0,1.0016666666666667,31.0
2.0,26000.0,30.0,3.0,1,35.0,0,1.0019444444444443,28.0
2.0,26000.0,30.0,3.0,0,37.0,0,1.0016666666666667,29.0
5.0,70500.0,18.0,6.0,1,39.0,0,1.0019444444444443,29.0
8.0,137800.0,30.0,9.0,1,30.0,0,1.018888888888889,30.0
1.0,13000.0,30.0,2.0,0,43.0,0,1.0191666666666668,36.0
17.0,586400.0,38.8235294117647,18.0,1,48.0,0,1.002222222222222,29.0
10.0,322550.0,42.0,11.0,1,32.0,0,1.0186111111111111,16.0
13.0,158850.0,28.846153846153847,14.0,1,43.0,0,1.0019444444444443,32.0
1.0,11500.0,15.0,2.0,1,31.0,0,1.018888888888889,10.0
1.0,13000.0,30.0,2.0,1,44.0,0,1.0191666666666668,22.0
11.0,306600.0,24.545454545454547,12.0,1,42.0,0,1.0047222222222223,44.0
8.0,200750.0,26.25,9.0,1,39.0,0,1.0016666666666667,32.0
7.0,125150.0,32.142857142857146,8.0,0,31.0,0,1.0016666666666667,30.0
6.0,108000.0,22.5,7.0,1,32.0,0,1.0019444444444443,25.0
8.0,187200.0,26.25,9.0,1,43.0,0,1.0019444444444443,29.0
5.0,65000.0,30.0,6.0,0,48.0,0,1.0038888888888888,39.0
2.0,26000.0,30.0,3.0,0,30.0,0,1.0016666666666667,29.0
2.0,26000.0,30.0,3.0,1,39.0,0,1.0016666666666667,27.0
2.0,23000.0,15.0,3.0,0,38.0,0,1.0016666666666667,14.0
1.0,11500.0,15.0,2.0,1,37.0,0,1.018888888888889,8.0
1.0,13000.0,30.0,2.0,1,34.0,0,1.0027777777777778,27.0
8.0,176825.0,28.125,9.0,1,31.0,0,1.0186111111111111,17.0
1.0,13000.0,30.0,2.0,0,43.0,0,1.0025,32.0
1.0,11500.0,15.0,2.0,0,36.0,0,1.0202777777777778,13.0
18.0,644937.5,30.83333333333333,19.0,1,35.0,0,1.0019444444444443,23.0
1.0,13000.0,30.0,2.0,1,43.0,0,1.018888888888889,24.0
3.0,34500.0,15.0,4.0,0,45.0,0,1.0016666666666667,18.0
1.0,13000.0,30.0,2.0,1,33.0,0,1.0197222222222222,31.0
2.0,24500.0,22.5,3.0,1,35.0,0,1.0019444444444443,30.0
4.0,46700.0,22.5,5.0,0,28.0,0,1.0016666666666667,26.0
12.0,195450.0,23.75,13.0,1,30.0,0,1.0016666666666667,30.0
4.0,50400.0,26.25,5.0,0,31.0,0,1.0027777777777778,36.0
8.0,124000.0,26.25,9.0,0,47.0,0,1.018888888888889,27.0
3.0,36000.0,20.0,4.0,1,41.0,0,1.0025,20.0
6.0,96450.0,22.5,7.0,1,34.0,0,1.0019444444444443,27.0
4.0,45625.0,15.0,5.0,1,33.0,0,1.0186111111111111,14.0
1.0,13000.0,30.0,2.0,0,41.0,0,1.0194444444444444,29.0
7.0,107175.0,30.0,8.0,1,40.0,0,1.0019444444444443,58.0
1.0,13000.0,30.0,2.0,1,43.0,0,1.018888888888889,21.0
4.0,76650.0,22.5,5.0,1,30.0,0,1.0016666666666667,31.0
10.0,277200.0,28.5,11.0,1,46.0,0,1.0186111111111111,31.0
5.0,85000.0,24.0,6.0,1,40.0,0,1.0016666666666667,29.0
1.0,11500.0,15.0,2.0,1,34.0,0,1.0191666666666668,15.0
1.0,13000.0,30.0,2.0,1,46.0,0,1.018888888888889,22.0
11.0,295150.0,30.0,12.0,1,39.0,0,1.0019444444444443,26.0
1.0,11500.0,15.0,2.0,1,44.0,0,1.0191666666666668,13.0
4.0,62000.0,26.25,5.0,1,37.0,0,1.0019444444444443,21.0
